case_id,arch,fdi,tooth_id,npz_path,split
111,U,16,6,samples\111_U_t16.npz,train
111,U,17,7,samples\111_U_t17.npz,train
111,U,21,8,samples\111_U_t21.npz,train
111,U,22,9,samples\111_U_t22.npz,train
111,U,23,10,samples\111_U_t23.npz,train
111,U,24,11,samples\111_U_t24.npz,train
111,U,25,12,samples\111_U_t25.npz,train
111,U,26,13,samples\111_U_t26.npz,train
111,U,27,14,samples\111_U_t27.npz,train
111,L,31,8,samples\111_L_t31.npz,train
111,L,32,9,samples\111_L_t32.npz,train
111,L,33,10,samples\111_L_t33.npz,train
111,L,34,11,samples\111_L_t34.npz,train
111,L,35,12,samples\111_L_t35.npz,train
111,L,36,13,samples\111_L_t36.npz,train
111,L,37,14,samples\111_L_t37.npz,train
111,L,41,1,samples\111_L_t41.npz,train
111,L,42,2,samples\111_L_t42.npz,train
111,L,43,3,samples\111_L_t43.npz,train
111,L,44,4,samples\111_L_t44.npz,train
111,L,45,5,samples\111_L_t45.npz,train
111,L,46,6,samples\111_L_t46.npz,train
111,L,47,7,samples\111_L_t47.npz,train
112,U,11,1,samples\112_U_t11.npz,train
112,U,12,2,samples\112_U_t12.npz,train
112,U,13,3,samples\112_U_t13.npz,train
112,U,14,4,samples\112_U_t14.npz,train
112,U,15,5,samples\112_U_t15.npz,train
112,U,16,6,samples\112_U_t16.npz,train
112,U,17,7,samples\112_U_t17.npz,train
112,U,21,8,samples\112_U_t21.npz,train
112,U,22,9,samples\112_U_t22.npz,train
112,U,23,10,samples\112_U_t23.npz,train
112,U,24,11,samples\112_U_t24.npz,train
112,U,25,12,samples\112_U_t25.npz,train
112,U,26,13,samples\112_U_t26.npz,train
112,U,27,14,samples\112_U_t27.npz,train
112,L,31,8,samples\112_L_t31.npz,train
112,L,33,10,samples\112_L_t33.npz,train
112,L,34,11,samples\112_L_t34.npz,train
112,L,35,12,samples\112_L_t35.npz,train
112,L,36,13,samples\112_L_t36.npz,train
112,L,37,14,samples\112_L_t37.npz,train
112,L,41,1,samples\112_L_t41.npz,train
112,L,43,3,samples\112_L_t43.npz,train
112,L,44,4,samples\112_L_t44.npz,train
112,L,45,5,samples\112_L_t45.npz,train
112,L,46,6,samples\112_L_t46.npz,train
112,L,47,7,samples\112_L_t47.npz,train
113,U,11,1,samples\113_U_t11.npz,train
113,U,12,2,samples\113_U_t12.npz,train
113,U,13,3,samples\113_U_t13.npz,train
113,U,14,4,samples\113_U_t14.npz,train
113,U,15,5,samples\113_U_t15.npz,train
113,U,16,6,samples\113_U_t16.npz,train
113,U,17,7,samples\113_U_t17.npz,train
113,U,21,8,samples\113_U_t21.npz,train
113,U,22,9,samples\113_U_t22.npz,train
113,U,23,10,samples\113_U_t23.npz,train
113,U,24,11,samples\113_U_t24.npz,train
113,U,25,12,samples\113_U_t25.npz,train
113,U,26,13,samples\113_U_t26.npz,train
113,L,31,8,samples\113_L_t31.npz,train
113,L,32,9,samples\113_L_t32.npz,train
113,L,33,10,samples\113_L_t33.npz,train
113,L,34,11,samples\113_L_t34.npz,train
113,L,35,12,samples\113_L_t35.npz,train
113,L,36,13,samples\113_L_t36.npz,train
113,L,37,14,samples\113_L_t37.npz,train
113,L,41,1,samples\113_L_t41.npz,train
113,L,42,2,samples\113_L_t42.npz,train
113,L,43,3,samples\113_L_t43.npz,train
113,L,44,4,samples\113_L_t44.npz,train
113,L,45,5,samples\113_L_t45.npz,train
113,L,46,6,samples\113_L_t46.npz,train
113,L,47,7,samples\113_L_t47.npz,train
114,U,11,1,samples\114_U_t11.npz,train
114,U,12,2,samples\114_U_t12.npz,train
114,U,13,3,samples\114_U_t13.npz,train
114,U,14,4,samples\114_U_t14.npz,train
114,U,15,5,samples\114_U_t15.npz,train
114,U,16,6,samples\114_U_t16.npz,train
114,U,17,7,samples\114_U_t17.npz,train
114,U,21,8,samples\114_U_t21.npz,train
114,U,22,9,samples\114_U_t22.npz,train
114,U,23,10,samples\114_U_t23.npz,train
114,U,24,11,samples\114_U_t24.npz,train
114,U,25,12,samples\114_U_t25.npz,train
114,U,26,13,samples\114_U_t26.npz,train
114,U,27,14,samples\114_U_t27.npz,train
114,L,31,8,samples\114_L_t31.npz,train
114,L,32,9,samples\114_L_t32.npz,train
114,L,33,10,samples\114_L_t33.npz,train
114,L,34,11,samples\114_L_t34.npz,train
114,L,35,12,samples\114_L_t35.npz,train
114,L,36,13,samples\114_L_t36.npz,train
114,L,37,14,samples\114_L_t37.npz,train
114,L,41,1,samples\114_L_t41.npz,train
114,L,42,2,samples\114_L_t42.npz,train
114,L,43,3,samples\114_L_t43.npz,train
114,L,44,4,samples\114_L_t44.npz,train
114,L,45,5,samples\114_L_t45.npz,train
114,L,46,6,samples\114_L_t46.npz,train
114,L,47,7,samples\114_L_t47.npz,train
115,U,11,1,samples\115_U_t11.npz,train
115,U,12,2,samples\115_U_t12.npz,train
115,U,13,3,samples\115_U_t13.npz,train
115,U,14,4,samples\115_U_t14.npz,train
115,U,15,5,samples\115_U_t15.npz,train
115,U,16,6,samples\115_U_t16.npz,train
115,U,17,7,samples\115_U_t17.npz,train
115,U,21,8,samples\115_U_t21.npz,train
115,U,22,9,samples\115_U_t22.npz,train
115,U,23,10,samples\115_U_t23.npz,train
115,U,24,11,samples\115_U_t24.npz,train
115,U,25,12,samples\115_U_t25.npz,train
115,U,26,13,samples\115_U_t26.npz,train
115,U,27,14,samples\115_U_t27.npz,train
115,L,31,8,samples\115_L_t31.npz,train
115,L,32,9,samples\115_L_t32.npz,train
115,L,33,10,samples\115_L_t33.npz,train
115,L,34,11,samples\115_L_t34.npz,train
115,L,35,12,samples\115_L_t35.npz,train
115,L,36,13,samples\115_L_t36.npz,train
115,L,37,14,samples\115_L_t37.npz,train
115,L,41,1,samples\115_L_t41.npz,train
115,L,42,2,samples\115_L_t42.npz,train
115,L,43,3,samples\115_L_t43.npz,train
115,L,44,4,samples\115_L_t44.npz,train
115,L,45,5,samples\115_L_t45.npz,train
115,L,46,6,samples\115_L_t46.npz,train
115,L,47,7,samples\115_L_t47.npz,train
116,U,11,1,samples\116_U_t11.npz,train
116,U,12,2,samples\116_U_t12.npz,train
116,U,13,3,samples\116_U_t13.npz,train
116,U,14,4,samples\116_U_t14.npz,train
116,U,15,5,samples\116_U_t15.npz,train
116,U,16,6,samples\116_U_t16.npz,train
116,U,17,7,samples\116_U_t17.npz,train
116,U,21,8,samples\116_U_t21.npz,train
116,U,22,9,samples\116_U_t22.npz,train
116,U,23,10,samples\116_U_t23.npz,train
116,U,24,11,samples\116_U_t24.npz,train
116,U,25,12,samples\116_U_t25.npz,train
116,U,26,13,samples\116_U_t26.npz,train
116,U,27,14,samples\116_U_t27.npz,train
116,L,31,8,samples\116_L_t31.npz,train
116,L,32,9,samples\116_L_t32.npz,train
116,L,33,10,samples\116_L_t33.npz,train
116,L,34,11,samples\116_L_t34.npz,train
116,L,35,12,samples\116_L_t35.npz,train
116,L,36,13,samples\116_L_t36.npz,train
116,L,37,14,samples\116_L_t37.npz,train
116,L,41,1,samples\116_L_t41.npz,train
116,L,42,2,samples\116_L_t42.npz,train
116,L,43,3,samples\116_L_t43.npz,train
116,L,44,4,samples\116_L_t44.npz,train
116,L,45,5,samples\116_L_t45.npz,train
116,L,46,6,samples\116_L_t46.npz,train
116,L,47,7,samples\116_L_t47.npz,train
117,U,11,1,samples\117_U_t11.npz,train
117,U,12,2,samples\117_U_t12.npz,train
117,U,13,3,samples\117_U_t13.npz,train
117,U,14,4,samples\117_U_t14.npz,train
117,U,15,5,samples\117_U_t15.npz,train
117,U,16,6,samples\117_U_t16.npz,train
117,U,17,7,samples\117_U_t17.npz,train
117,U,21,8,samples\117_U_t21.npz,train
117,U,22,9,samples\117_U_t22.npz,train
117,U,23,10,samples\117_U_t23.npz,train
117,U,24,11,samples\117_U_t24.npz,train
117,U,25,12,samples\117_U_t25.npz,train
117,U,26,13,samples\117_U_t26.npz,train
117,U,27,14,samples\117_U_t27.npz,train
117,L,31,8,samples\117_L_t31.npz,train
117,L,32,9,samples\117_L_t32.npz,train
117,L,33,10,samples\117_L_t33.npz,train
117,L,34,11,samples\117_L_t34.npz,train
117,L,35,12,samples\117_L_t35.npz,train
117,L,36,13,samples\117_L_t36.npz,train
117,L,37,14,samples\117_L_t37.npz,train
117,L,41,1,samples\117_L_t41.npz,train
117,L,42,2,samples\117_L_t42.npz,train
117,L,43,3,samples\117_L_t43.npz,train
117,L,44,4,samples\117_L_t44.npz,train
117,L,45,5,samples\117_L_t45.npz,train
117,L,46,6,samples\117_L_t46.npz,train
117,L,47,7,samples\117_L_t47.npz,train
118,U,11,1,samples\118_U_t11.npz,train
118,U,12,2,samples\118_U_t12.npz,train
118,U,13,3,samples\118_U_t13.npz,train
118,U,14,4,samples\118_U_t14.npz,train
118,U,15,5,samples\118_U_t15.npz,train
118,U,16,6,samples\118_U_t16.npz,train
118,U,17,7,samples\118_U_t17.npz,train
118,U,21,8,samples\118_U_t21.npz,train
118,U,22,9,samples\118_U_t22.npz,train
118,U,23,10,samples\118_U_t23.npz,train
118,U,24,11,samples\118_U_t24.npz,train
118,U,25,12,samples\118_U_t25.npz,train
118,U,26,13,samples\118_U_t26.npz,train
118,U,27,14,samples\118_U_t27.npz,train
118,L,31,8,samples\118_L_t31.npz,train
118,L,32,9,samples\118_L_t32.npz,train
118,L,33,10,samples\118_L_t33.npz,train
118,L,34,11,samples\118_L_t34.npz,train
118,L,35,12,samples\118_L_t35.npz,train
118,L,36,13,samples\118_L_t36.npz,train
118,L,37,14,samples\118_L_t37.npz,train
118,L,41,1,samples\118_L_t41.npz,train
118,L,42,2,samples\118_L_t42.npz,train
118,L,43,3,samples\118_L_t43.npz,train
118,L,44,4,samples\118_L_t44.npz,train
118,L,45,5,samples\118_L_t45.npz,train
118,L,46,6,samples\118_L_t46.npz,train
118,L,47,7,samples\118_L_t47.npz,train
119,U,11,1,samples\119_U_t11.npz,train
119,U,12,2,samples\119_U_t12.npz,train
119,U,13,3,samples\119_U_t13.npz,train
119,U,14,4,samples\119_U_t14.npz,train
119,U,15,5,samples\119_U_t15.npz,train
119,U,16,6,samples\119_U_t16.npz,train
119,U,17,7,samples\119_U_t17.npz,train
119,U,21,8,samples\119_U_t21.npz,train
119,U,22,9,samples\119_U_t22.npz,train
119,U,23,10,samples\119_U_t23.npz,train
119,U,24,11,samples\119_U_t24.npz,train
119,U,25,12,samples\119_U_t25.npz,train
119,U,26,13,samples\119_U_t26.npz,train
119,U,27,14,samples\119_U_t27.npz,train
119,L,31,8,samples\119_L_t31.npz,train
119,L,32,9,samples\119_L_t32.npz,train
119,L,33,10,samples\119_L_t33.npz,train
119,L,34,11,samples\119_L_t34.npz,train
119,L,35,12,samples\119_L_t35.npz,train
119,L,36,13,samples\119_L_t36.npz,train
119,L,37,14,samples\119_L_t37.npz,train
119,L,41,1,samples\119_L_t41.npz,train
119,L,42,2,samples\119_L_t42.npz,train
119,L,43,3,samples\119_L_t43.npz,train
119,L,44,4,samples\119_L_t44.npz,train
119,L,45,5,samples\119_L_t45.npz,train
119,L,46,6,samples\119_L_t46.npz,train
119,L,47,7,samples\119_L_t47.npz,train
120,U,11,1,samples\120_U_t11.npz,train
120,U,12,2,samples\120_U_t12.npz,train
120,U,13,3,samples\120_U_t13.npz,train
120,U,14,4,samples\120_U_t14.npz,train
120,U,15,5,samples\120_U_t15.npz,train
120,U,16,6,samples\120_U_t16.npz,train
120,U,17,7,samples\120_U_t17.npz,train
120,U,21,8,samples\120_U_t21.npz,train
120,U,22,9,samples\120_U_t22.npz,train
120,U,23,10,samples\120_U_t23.npz,train
120,U,24,11,samples\120_U_t24.npz,train
120,U,25,12,samples\120_U_t25.npz,train
120,U,26,13,samples\120_U_t26.npz,train
120,U,27,14,samples\120_U_t27.npz,train
120,L,31,8,samples\120_L_t31.npz,train
120,L,32,9,samples\120_L_t32.npz,train
120,L,33,10,samples\120_L_t33.npz,train
120,L,34,11,samples\120_L_t34.npz,train
120,L,35,12,samples\120_L_t35.npz,train
120,L,36,13,samples\120_L_t36.npz,train
120,L,37,14,samples\120_L_t37.npz,train
120,L,41,1,samples\120_L_t41.npz,train
120,L,42,2,samples\120_L_t42.npz,train
120,L,43,3,samples\120_L_t43.npz,train
120,L,44,4,samples\120_L_t44.npz,train
120,L,45,5,samples\120_L_t45.npz,train
120,L,46,6,samples\120_L_t46.npz,train
120,L,47,7,samples\120_L_t47.npz,train
122,U,11,1,samples\122_U_t11.npz,train
122,U,12,2,samples\122_U_t12.npz,train
122,U,13,3,samples\122_U_t13.npz,train
122,U,14,4,samples\122_U_t14.npz,train
122,U,15,5,samples\122_U_t15.npz,train
122,U,16,6,samples\122_U_t16.npz,train
122,U,17,7,samples\122_U_t17.npz,train
122,U,21,8,samples\122_U_t21.npz,train
122,U,22,9,samples\122_U_t22.npz,train
122,U,23,10,samples\122_U_t23.npz,train
122,U,24,11,samples\122_U_t24.npz,train
122,U,25,12,samples\122_U_t25.npz,train
122,U,26,13,samples\122_U_t26.npz,train
122,U,27,14,samples\122_U_t27.npz,train
122,L,31,8,samples\122_L_t31.npz,train
122,L,32,9,samples\122_L_t32.npz,train
122,L,33,10,samples\122_L_t33.npz,train
122,L,34,11,samples\122_L_t34.npz,train
122,L,35,12,samples\122_L_t35.npz,train
122,L,36,13,samples\122_L_t36.npz,train
122,L,37,14,samples\122_L_t37.npz,train
122,L,41,1,samples\122_L_t41.npz,train
122,L,42,2,samples\122_L_t42.npz,train
122,L,43,3,samples\122_L_t43.npz,train
122,L,44,4,samples\122_L_t44.npz,train
122,L,45,5,samples\122_L_t45.npz,train
122,L,46,6,samples\122_L_t46.npz,train
122,L,47,7,samples\122_L_t47.npz,train
123,U,11,1,samples\123_U_t11.npz,train
123,U,12,2,samples\123_U_t12.npz,train
123,U,13,3,samples\123_U_t13.npz,train
123,U,14,4,samples\123_U_t14.npz,train
123,U,15,5,samples\123_U_t15.npz,train
123,U,16,6,samples\123_U_t16.npz,train
123,U,17,7,samples\123_U_t17.npz,train
123,U,21,8,samples\123_U_t21.npz,train
123,U,22,9,samples\123_U_t22.npz,train
123,U,23,10,samples\123_U_t23.npz,train
123,U,24,11,samples\123_U_t24.npz,train
123,U,25,12,samples\123_U_t25.npz,train
123,U,26,13,samples\123_U_t26.npz,train
123,U,27,14,samples\123_U_t27.npz,train
123,L,31,8,samples\123_L_t31.npz,train
123,L,32,9,samples\123_L_t32.npz,train
123,L,33,10,samples\123_L_t33.npz,train
123,L,34,11,samples\123_L_t34.npz,train
123,L,35,12,samples\123_L_t35.npz,train
123,L,36,13,samples\123_L_t36.npz,train
123,L,37,14,samples\123_L_t37.npz,train
123,L,41,1,samples\123_L_t41.npz,train
123,L,42,2,samples\123_L_t42.npz,train
123,L,43,3,samples\123_L_t43.npz,train
123,L,44,4,samples\123_L_t44.npz,train
123,L,45,5,samples\123_L_t45.npz,train
123,L,46,6,samples\123_L_t46.npz,train
123,L,47,7,samples\123_L_t47.npz,train
124,U,11,1,samples\124_U_t11.npz,train
124,U,12,2,samples\124_U_t12.npz,train
124,U,13,3,samples\124_U_t13.npz,train
124,U,14,4,samples\124_U_t14.npz,train
124,U,15,5,samples\124_U_t15.npz,train
124,U,16,6,samples\124_U_t16.npz,train
124,U,17,7,samples\124_U_t17.npz,train
124,U,21,8,samples\124_U_t21.npz,train
124,U,22,9,samples\124_U_t22.npz,train
124,U,23,10,samples\124_U_t23.npz,train
124,U,24,11,samples\124_U_t24.npz,train
124,U,25,12,samples\124_U_t25.npz,train
124,U,26,13,samples\124_U_t26.npz,train
124,U,27,14,samples\124_U_t27.npz,train
124,L,31,8,samples\124_L_t31.npz,train
124,L,32,9,samples\124_L_t32.npz,train
124,L,33,10,samples\124_L_t33.npz,train
124,L,34,11,samples\124_L_t34.npz,train
124,L,35,12,samples\124_L_t35.npz,train
124,L,36,13,samples\124_L_t36.npz,train
124,L,37,14,samples\124_L_t37.npz,train
124,L,41,1,samples\124_L_t41.npz,train
124,L,42,2,samples\124_L_t42.npz,train
124,L,43,3,samples\124_L_t43.npz,train
124,L,44,4,samples\124_L_t44.npz,train
124,L,45,5,samples\124_L_t45.npz,train
124,L,46,6,samples\124_L_t46.npz,train
124,L,47,7,samples\124_L_t47.npz,train
125,U,11,1,samples\125_U_t11.npz,train
125,U,12,2,samples\125_U_t12.npz,train
125,U,13,3,samples\125_U_t13.npz,train
125,U,14,4,samples\125_U_t14.npz,train
125,U,15,5,samples\125_U_t15.npz,train
125,U,16,6,samples\125_U_t16.npz,train
125,U,17,7,samples\125_U_t17.npz,train
125,U,21,8,samples\125_U_t21.npz,train
125,U,22,9,samples\125_U_t22.npz,train
125,U,23,10,samples\125_U_t23.npz,train
125,U,24,11,samples\125_U_t24.npz,train
125,U,25,12,samples\125_U_t25.npz,train
125,U,26,13,samples\125_U_t26.npz,train
125,U,27,14,samples\125_U_t27.npz,train
125,L,31,8,samples\125_L_t31.npz,train
125,L,32,9,samples\125_L_t32.npz,train
125,L,33,10,samples\125_L_t33.npz,train
125,L,34,11,samples\125_L_t34.npz,train
125,L,35,12,samples\125_L_t35.npz,train
125,L,36,13,samples\125_L_t36.npz,train
125,L,37,14,samples\125_L_t37.npz,train
125,L,41,1,samples\125_L_t41.npz,train
125,L,42,2,samples\125_L_t42.npz,train
125,L,43,3,samples\125_L_t43.npz,train
125,L,44,4,samples\125_L_t44.npz,train
125,L,45,5,samples\125_L_t45.npz,train
125,L,46,6,samples\125_L_t46.npz,train
125,L,47,7,samples\125_L_t47.npz,train
126,U,11,1,samples\126_U_t11.npz,train
126,U,12,2,samples\126_U_t12.npz,train
126,U,13,3,samples\126_U_t13.npz,train
126,U,14,4,samples\126_U_t14.npz,train
126,U,15,5,samples\126_U_t15.npz,train
126,U,16,6,samples\126_U_t16.npz,train
126,U,17,7,samples\126_U_t17.npz,train
126,U,21,8,samples\126_U_t21.npz,train
126,U,22,9,samples\126_U_t22.npz,train
126,U,23,10,samples\126_U_t23.npz,train
126,U,24,11,samples\126_U_t24.npz,train
126,U,25,12,samples\126_U_t25.npz,train
126,U,26,13,samples\126_U_t26.npz,train
126,U,27,14,samples\126_U_t27.npz,train
126,L,31,8,samples\126_L_t31.npz,train
126,L,32,9,samples\126_L_t32.npz,train
126,L,33,10,samples\126_L_t33.npz,train
126,L,34,11,samples\126_L_t34.npz,train
126,L,35,12,samples\126_L_t35.npz,train
126,L,36,13,samples\126_L_t36.npz,train
126,L,37,14,samples\126_L_t37.npz,train
126,L,41,1,samples\126_L_t41.npz,train
126,L,42,2,samples\126_L_t42.npz,train
126,L,43,3,samples\126_L_t43.npz,train
126,L,44,4,samples\126_L_t44.npz,train
126,L,45,5,samples\126_L_t45.npz,train
126,L,46,6,samples\126_L_t46.npz,train
126,L,47,7,samples\126_L_t47.npz,train
127,U,11,1,samples\127_U_t11.npz,train
127,U,12,2,samples\127_U_t12.npz,train
127,U,13,3,samples\127_U_t13.npz,train
127,U,14,4,samples\127_U_t14.npz,train
127,U,15,5,samples\127_U_t15.npz,train
127,U,16,6,samples\127_U_t16.npz,train
127,U,17,7,samples\127_U_t17.npz,train
127,U,21,8,samples\127_U_t21.npz,train
127,U,22,9,samples\127_U_t22.npz,train
127,U,23,10,samples\127_U_t23.npz,train
127,U,24,11,samples\127_U_t24.npz,train
127,U,25,12,samples\127_U_t25.npz,train
127,U,26,13,samples\127_U_t26.npz,train
127,U,27,14,samples\127_U_t27.npz,train
127,L,31,8,samples\127_L_t31.npz,train
127,L,32,9,samples\127_L_t32.npz,train
127,L,33,10,samples\127_L_t33.npz,train
127,L,34,11,samples\127_L_t34.npz,train
127,L,35,12,samples\127_L_t35.npz,train
127,L,36,13,samples\127_L_t36.npz,train
127,L,37,14,samples\127_L_t37.npz,train
127,L,41,1,samples\127_L_t41.npz,train
127,L,42,2,samples\127_L_t42.npz,train
127,L,43,3,samples\127_L_t43.npz,train
127,L,44,4,samples\127_L_t44.npz,train
127,L,45,5,samples\127_L_t45.npz,train
127,L,46,6,samples\127_L_t46.npz,train
127,L,47,7,samples\127_L_t47.npz,train
129,U,11,1,samples\129_U_t11.npz,train
129,U,12,2,samples\129_U_t12.npz,train
129,U,13,3,samples\129_U_t13.npz,train
129,U,14,4,samples\129_U_t14.npz,train
129,U,15,5,samples\129_U_t15.npz,train
129,U,16,6,samples\129_U_t16.npz,train
129,U,17,7,samples\129_U_t17.npz,train
129,U,21,8,samples\129_U_t21.npz,train
129,U,22,9,samples\129_U_t22.npz,train
129,U,23,10,samples\129_U_t23.npz,train
129,U,24,11,samples\129_U_t24.npz,train
129,U,25,12,samples\129_U_t25.npz,train
129,U,26,13,samples\129_U_t26.npz,train
129,U,27,14,samples\129_U_t27.npz,train
129,L,31,8,samples\129_L_t31.npz,train
129,L,33,10,samples\129_L_t33.npz,train
129,L,34,11,samples\129_L_t34.npz,train
129,L,35,12,samples\129_L_t35.npz,train
129,L,36,13,samples\129_L_t36.npz,train
129,L,37,14,samples\129_L_t37.npz,train
129,L,41,1,samples\129_L_t41.npz,train
129,L,43,3,samples\129_L_t43.npz,train
129,L,44,4,samples\129_L_t44.npz,train
129,L,45,5,samples\129_L_t45.npz,train
129,L,46,6,samples\129_L_t46.npz,train
129,L,47,7,samples\129_L_t47.npz,train
130,U,11,1,samples\130_U_t11.npz,train
130,U,12,2,samples\130_U_t12.npz,train
130,U,13,3,samples\130_U_t13.npz,train
130,U,14,4,samples\130_U_t14.npz,train
130,U,15,5,samples\130_U_t15.npz,train
130,U,16,6,samples\130_U_t16.npz,train
130,U,17,7,samples\130_U_t17.npz,train
130,U,21,8,samples\130_U_t21.npz,train
130,U,22,9,samples\130_U_t22.npz,train
130,U,23,10,samples\130_U_t23.npz,train
130,U,24,11,samples\130_U_t24.npz,train
130,U,25,12,samples\130_U_t25.npz,train
130,U,26,13,samples\130_U_t26.npz,train
130,U,27,14,samples\130_U_t27.npz,train
130,L,31,8,samples\130_L_t31.npz,train
130,L,32,9,samples\130_L_t32.npz,train
130,L,33,10,samples\130_L_t33.npz,train
130,L,34,11,samples\130_L_t34.npz,train
130,L,35,12,samples\130_L_t35.npz,train
130,L,36,13,samples\130_L_t36.npz,train
130,L,37,14,samples\130_L_t37.npz,train
130,L,41,1,samples\130_L_t41.npz,train
130,L,42,2,samples\130_L_t42.npz,train
130,L,43,3,samples\130_L_t43.npz,train
130,L,44,4,samples\130_L_t44.npz,train
130,L,45,5,samples\130_L_t45.npz,train
130,L,46,6,samples\130_L_t46.npz,train
130,L,47,7,samples\130_L_t47.npz,train
131,U,11,1,samples\131_U_t11.npz,train
131,U,12,2,samples\131_U_t12.npz,train
131,U,13,3,samples\131_U_t13.npz,train
131,U,14,4,samples\131_U_t14.npz,train
131,U,15,5,samples\131_U_t15.npz,train
131,U,16,6,samples\131_U_t16.npz,train
131,U,17,7,samples\131_U_t17.npz,train
131,U,21,8,samples\131_U_t21.npz,train
131,U,22,9,samples\131_U_t22.npz,train
131,U,23,10,samples\131_U_t23.npz,train
131,U,24,11,samples\131_U_t24.npz,train
131,U,25,12,samples\131_U_t25.npz,train
131,U,26,13,samples\131_U_t26.npz,train
131,U,27,14,samples\131_U_t27.npz,train
131,L,31,8,samples\131_L_t31.npz,train
131,L,32,9,samples\131_L_t32.npz,train
131,L,33,10,samples\131_L_t33.npz,train
131,L,34,11,samples\131_L_t34.npz,train
131,L,35,12,samples\131_L_t35.npz,train
131,L,36,13,samples\131_L_t36.npz,train
131,L,37,14,samples\131_L_t37.npz,train
131,L,41,1,samples\131_L_t41.npz,train
131,L,42,2,samples\131_L_t42.npz,train
131,L,43,3,samples\131_L_t43.npz,train
131,L,44,4,samples\131_L_t44.npz,train
131,L,45,5,samples\131_L_t45.npz,train
131,L,46,6,samples\131_L_t46.npz,train
131,L,47,7,samples\131_L_t47.npz,train
134,U,11,1,samples\134_U_t11.npz,train
134,U,12,2,samples\134_U_t12.npz,train
134,U,13,3,samples\134_U_t13.npz,train
134,U,14,4,samples\134_U_t14.npz,train
134,U,15,5,samples\134_U_t15.npz,train
134,U,16,6,samples\134_U_t16.npz,train
134,U,17,7,samples\134_U_t17.npz,train
134,U,21,8,samples\134_U_t21.npz,train
134,U,22,9,samples\134_U_t22.npz,train
134,U,23,10,samples\134_U_t23.npz,train
134,U,24,11,samples\134_U_t24.npz,train
134,U,25,12,samples\134_U_t25.npz,train
134,U,26,13,samples\134_U_t26.npz,train
134,U,27,14,samples\134_U_t27.npz,train
134,L,31,8,samples\134_L_t31.npz,train
134,L,32,9,samples\134_L_t32.npz,train
134,L,33,10,samples\134_L_t33.npz,train
134,L,34,11,samples\134_L_t34.npz,train
134,L,35,12,samples\134_L_t35.npz,train
134,L,36,13,samples\134_L_t36.npz,train
134,L,37,14,samples\134_L_t37.npz,train
134,L,41,1,samples\134_L_t41.npz,train
134,L,42,2,samples\134_L_t42.npz,train
134,L,43,3,samples\134_L_t43.npz,train
134,L,44,4,samples\134_L_t44.npz,train
134,L,45,5,samples\134_L_t45.npz,train
134,L,46,6,samples\134_L_t46.npz,train
134,L,47,7,samples\134_L_t47.npz,train
135,U,11,1,samples\135_U_t11.npz,train
135,U,12,2,samples\135_U_t12.npz,train
135,U,13,3,samples\135_U_t13.npz,train
135,U,14,4,samples\135_U_t14.npz,train
135,U,15,5,samples\135_U_t15.npz,train
135,U,16,6,samples\135_U_t16.npz,train
135,U,17,7,samples\135_U_t17.npz,train
135,U,21,8,samples\135_U_t21.npz,train
135,U,22,9,samples\135_U_t22.npz,train
135,U,23,10,samples\135_U_t23.npz,train
135,U,24,11,samples\135_U_t24.npz,train
135,U,25,12,samples\135_U_t25.npz,train
135,U,26,13,samples\135_U_t26.npz,train
135,U,27,14,samples\135_U_t27.npz,train
135,L,31,8,samples\135_L_t31.npz,train
135,L,32,9,samples\135_L_t32.npz,train
135,L,33,10,samples\135_L_t33.npz,train
135,L,34,11,samples\135_L_t34.npz,train
135,L,35,12,samples\135_L_t35.npz,train
135,L,36,13,samples\135_L_t36.npz,train
135,L,37,14,samples\135_L_t37.npz,train
135,L,41,1,samples\135_L_t41.npz,train
135,L,42,2,samples\135_L_t42.npz,train
135,L,43,3,samples\135_L_t43.npz,train
135,L,44,4,samples\135_L_t44.npz,train
135,L,45,5,samples\135_L_t45.npz,train
135,L,46,6,samples\135_L_t46.npz,train
135,L,47,7,samples\135_L_t47.npz,train
136,U,11,1,samples\136_U_t11.npz,train
136,U,12,2,samples\136_U_t12.npz,train
136,U,13,3,samples\136_U_t13.npz,train
136,U,14,4,samples\136_U_t14.npz,train
136,U,15,5,samples\136_U_t15.npz,train
136,U,16,6,samples\136_U_t16.npz,train
136,U,17,7,samples\136_U_t17.npz,train
136,U,21,8,samples\136_U_t21.npz,train
136,U,22,9,samples\136_U_t22.npz,train
136,U,23,10,samples\136_U_t23.npz,train
136,U,24,11,samples\136_U_t24.npz,train
136,U,25,12,samples\136_U_t25.npz,train
136,U,26,13,samples\136_U_t26.npz,train
136,U,27,14,samples\136_U_t27.npz,train
136,L,31,8,samples\136_L_t31.npz,train
136,L,32,9,samples\136_L_t32.npz,train
136,L,33,10,samples\136_L_t33.npz,train
136,L,34,11,samples\136_L_t34.npz,train
136,L,35,12,samples\136_L_t35.npz,train
136,L,36,13,samples\136_L_t36.npz,train
136,L,37,14,samples\136_L_t37.npz,train
136,L,41,1,samples\136_L_t41.npz,train
136,L,42,2,samples\136_L_t42.npz,train
136,L,43,3,samples\136_L_t43.npz,train
136,L,44,4,samples\136_L_t44.npz,train
136,L,45,5,samples\136_L_t45.npz,train
136,L,46,6,samples\136_L_t46.npz,train
136,L,47,7,samples\136_L_t47.npz,train
137,U,11,1,samples\137_U_t11.npz,train
